layout_name,input_count,average_remaining_candidates,weighted_unique_share,max_remaining_candidates
evolved_rank_1,13,1.1423865534877837,0.8788788247490911,3
evolved_rank_1,14,1.1423865534877837,0.8788788247490911,3
evolved_rank_2,1,72.27453229539626,0.0,165
evolved_rank_2,2,15.1055269528543,0.005377190042944993,59
evolved_rank_2,3,2.9774701261098206,0.3584140176270331,20
evolved_rank_2,4,1.3994169362821964,0.7199393327662049,7
evolved_rank_2,5,1.289169372765217,0.7751420715986798,4
evolved_rank_2,6,1.284476610531385,0.7798334670566345,4
evolved_rank_2,7,1.2844745752372837,0.7798352103290205,4
evolved_rank_2,8,1.2789849002975793,0.7853248852687248,4
evolved_rank_2,9,1.278984682538192,0.785325103028112,4
evolved_rank_2,10,1.278984682538192,0.785325103028112,4
evolved_rank_2,11,1.278984682538192,0.785325103028112,4
evolved_rank_2,12,1.278984682538192,0.785325103028112,4
evolved_rank_2,13,1.278984682538192,0.785325103028112,4
evolved_rank_2,14,1.278984682538192,0.785325103028112,4
evolved_rank_3,1,73.59158665150176,0.0,173
evolved_rank_3,2,12.673353555524454,0.023043063952120982,54
evolved_rank_3,3,3.2625697661553965,0.3879819362973961,17
evolved_rank_3,4,1.3545125463830001,0.7895316574768478,6
evolved_rank_3,5,1.2174694736044174,0.8462963416514063,4
evolved_rank_3,6,1.21277716580246,0.8509879309990765,4
evolved_rank_3,7,1.2127754244680578,0.8509895274717135,4
evolved_rank_3,8,1.2072857495283535,0.8564792024114178,4
evolved_rank_3,9,1.2072855317689664,0.856479420170805,4
evolved_rank_3,10,1.2072855317689664,0.856479420170805,4
evolved_rank_3,11,1.2072855317689664,0.856479420170805,4
evolved_rank_3,12,1.2072855317689664,0.856479420170805,4
evolved_rank_3,13,1.2072855317689664,0.856479420170805,4
evolved_rank_3,14,1.2072855317689664,0.856479420170805,4
evolved_rank_4,1,78.69612403193554,0.0,134
evolved_rank_4,2,12.79462792638896,0.04607148520255435,40
evolved_rank_4,3,2.873181542328002,0.4238096197889409,24
evolved_rank_4,4,1.383914997704192,0.7055762948281767,9
evolved_rank_4,5,1.2282900574549236,0.7981378773500487,5
evolved_rank_4,6,1.2235980603747045,0.8028290114439769,5
evolved_rank_4,7,1.2235963190403025,0.8028306079166139,5
evolved_rank_4,8,1.2181065252037597,0.8083204017531567,5
evolved_rank_4,9,1.2181063074443725,0.8083206195125439,5
evolved_rank_4,10,1.2181063074443725,0.8083206195125439,5
evolved_rank_4,11,1.2181063074443725,0.8083206195125439,5
evolved_rank_4,12,1.2181063074443725,0.8083206195125439,5
evolved_rank_4,13,1.2181063074443725,0.8083206195125439,5
evolved_rank_4,14,1.2181063074443725,0.8083206195125439,5
evolved_rank_5,1,82.70308154305627,0.0,134
evolved_rank_5,2,14.162728540026032,0.009114644239778737,39
evolved_rank_5,3,2.8010237641367297,0.44526216771090027,17
evolved_rank_5,4,1.3360895880019759,0.7731954914277633,6
evolved_rank_5,5,1.2369965431902994,0.8333497047344778,4
evolved_rank_5,6,1.2323046444196444,0.8380408868721446,3
evolved_rank_5,7,1.2323029030852424,0.8380424833447816,3
evolved_rank_5,8,1.226813228145538,0.8435321582844859,3
evolved_rank_5,9,1.2268130103861508,0.8435323760438731,3
evolved_rank_5,10,1.2268130103861508,0.8435323760438731,3
evolved_rank_5,11,1.2268130103861508,0.8435323760438731,3
evolved_rank_5,12,1.2268130103861508,0.8435323760438731,3
evolved_rank_5,13,1.2268130103861508,0.8435323760438731,3
evolved_rank_5,14,1.2268130103861508,0.8435323760438731,3
evolved_rank_6,1,80.43402760518934,0.0,151
evolved_rank_6,2,15.528335635732535,0.022372859078382563,70
evolved_rank_6,3,3.455615684203955,0.36624691487378563,17
evolved_rank_6,4,1.4307891290012134,0.718705680980075,7
evolved_rank_6,5,1.2967613902578845,0.7766147003227392,4
evolved_rank_6,6,1.2920689044708706,0.7813064671329204,4
evolved_rank_6,7,1.2920667746163421,0.7813081597082546,4
evolved_rank_6,8,1.2865770996766377,0.7867978346479589,4
evolved_rank_6,9,1.2865768819172505,0.7867980524073461,4
evolved_rank_6,10,1.2865768819172505,0.7867980524073461,4
evolved_rank_6,11,1.2865768819172505,0.7867980524073461,4
evolved_rank_6,12,1.2865768819172505,0.7867980524073461,4
evolved_rank_6,13,1.2865768819172505,0.7867980524073461,4
evolved_rank_6,14,1.2865768819172505,0.7867980524073461,4
evolved_rank_7,1,78.41230873163158,0.0,169
evolved_rank_7,2,12.532007037129645,5.575153725459303e-07,46
evolved_rank_7,3,3.2378523852096635,0.3735918151703781,18
evolved_rank_7,4,1.4461928673492175,0.6254408268801168,6
evolved_rank_7,5,1.3570175000170608,0.6836929304977529,4
